Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
20.8271475484233,TrainWagon.594,Model,57.TrainTransferNode1_Entered,[Decide] stockpileContents>TrainLoad,Token branching on condition 'Stockpile1.FlowContainer.Contents.Weight>MyContainerEntity.FlowContainer.CurrentWeightCapacity||Stockpile2.FlowContainer.Contents.Weight>MyContainerEntity.FlowContainer.CurrentWeightCapacity'.
20.8271475484233,TrainWagon.594,Model,57.TrainTransferNode1_Entered,[Decide] stockpileContents>TrainLoad,Token sent to 'True' exit.
20.8271475484233,TrainWagon.594,Model,57.TrainTransferNode1_Entered,[SetNode] trainLoad,Destination node of entity 'TrainWagon.594' set to value 'ContainerInput@TrainLoadStation'.
20.8271475484233,TrainWagon.594,Model,57.TrainTransferNode1_Entered,[End],Process 'TrainTransferNode1_Entered' ended.
20.8271475484233,TrainWagon.594,TrainTransferNode1,39.OnEntered,[Transfer] ToOutboundLink,Entity 'TrainWagon.594' initiating transfer from '[Node] TrainTransferNode1' onto link 'TimePath3'.
20.8271475484233,TrainWagon.594,TimePath3,57.OnEntered,[Begin],Process 'OnEntered' initiated.
20.8271475484233,TrainWagon.594,TimePath3,57.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'Token.57.ReturnValue' the value '0.333333333333333' .
20.8271475484233,TrainWagon.594,TimePath3,57.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'TrainWagon.594.Movement.Rate' the value '1420.14' Meters per Hour.
20.8271475484233,TrainWagon.594,TimePath3,57.OnEntered,[EndTransfer] OntoTimePath,Entity 'TrainWagon.594' ending transfer onto link 'TimePath3'.
20.8271475484233,TrainWagon.594,TimePath3,57.OnEntered,[End],Process 'OnEntered' ended.
20.8271475484233,TrainWagon.594,Path2,80.OnReachedEnd,[End],Process 'OnReachedEnd' ended.
20.8271475484233,TrainWagon.594,TrainTransferNode1,39.OnEntered,[End],Process 'OnEntered' ended.
20.8274996263875,TrainWagon.594,TrainTransferNode1,39.OnExited,[Begin],Process 'OnExited' initiated.
20.8274996263875,TrainWagon.594,TrainTransferNode1,39.OnExited,[Fire] ExitedEvent,Firing event 'TrainTransferNode1.Exited'.
20.8274996263875,TrainWagon.594,TrainTransferNode1,39.OnExited,[End],Process 'OnExited' ended.
21,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '32333.2255555556' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
21,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '18399.0277768308' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
21,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
21,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '33481.3787236561' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
21,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '22' Hours.
21,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
21,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
21,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '22' Hours.
21.1604808817566,TrainWagon.594,TimePath3,39.OnReachedEnd,[Begin],Process 'OnReachedEnd' initiated.
21.1604808817566,TrainWagon.594,TimePath3,39.OnReachedEnd,[Transfer] FromTimePath,Entity 'TrainWagon.594' initiating transfer from '[EndOfLink] TimePath3' into node 'ContainerInput@TrainLoadStation'.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,80.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,80.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'ContainerInput@TrainLoadStation.Entered'.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,80.OnEnteredToAssociatedObject,[Execute] Entered_AddOnProcess,Executing process 'ContainerInput_TrainLoadStation_Entered'.
21.1604808817566,TrainWagon.594,Model,57.ContainerInput_TrainLoadStation_Entered,[Begin],Process 'ContainerInput_TrainLoadStation_Entered' initiated.
21.1604808817566,TrainWagon.594,Model,57.ContainerInput_TrainLoadStation_Entered,[Tally] Tally_TimeBetweenTrains,Recorded '1' observation(s) of value '4.65339645444595' Hours for tally statistic 'Tally_TimeBetweenTrains'.
21.1604808817566,TrainWagon.594,Model,57.ContainerInput_TrainLoadStation_Entered,[End],Process 'ContainerInput_TrainLoadStation_Entered' ended.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,80.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'TrainWagon.594' initiating transfer from '[Node] ContainerInput@TrainLoadStation' into object 'TrainLoadStation'.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,80.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'TrainWagon.594' initiating transfer from '[Node] ContainerInput@TrainLoadStation' into station location 'TrainLoadStation.Processing'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Begin],Process 'OnEnteredProcessing' initiated.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Delay] TransferInTime,Delaying token for '0' Hours until time '21.1604808817566' Hours.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Seize] Filler,Requesting seize of resource(s) in behalf of owner 'TrainWagon.594'.
21.1604808817566,TrainWagon.594,TrainLoadStation,28.OnEvaluatingSeizeRequest,[Begin],Process 'OnEvaluatingSeizeRequest' initiated.
21.1604808817566,TrainWagon.594,TrainLoadStation,28.OnEvaluatingSeizeRequest,[Decide] IfFillerAvailable,Token branching on condition '!Failure.Active && (ProcessingCountBasedFailures.EventCount==0) && (EventCountBasedFailures.EventCount==0) && (CalendarTimeBasedFailures.EventCount==0) && (ProcessingTimeBasedFailures.EventCount==0)'.
21.1604808817566,TrainWagon.594,TrainLoadStation,28.OnEvaluatingSeizeRequest,[Decide] IfFillerAvailable,Token sent to 'True' exit.
21.1604808817566,TrainWagon.594,TrainLoadStation,28.OnEvaluatingSeizeRequest,[End],Process 'OnEvaluatingSeizeRequest' ended.
21.1604808817566,--,--,--,--,Object 'TrainWagon.594' seized '1' capacity unit(s) of resource 'TrainLoadStation'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Execute] BeforeProcessing_AddOnProcess,Executing process 'TrainLoadStation_BeforeProcessing'.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_BeforeProcessing,[Begin],Process 'TrainLoadStation_BeforeProcessing' initiated.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_BeforeProcessing,[Decide] MoreFull,Token branching on condition 'Stockpile1.FlowContainer.Contents.Weight>Stockpile2.FlowContainer.Contents.Weight'.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_BeforeProcessing,[Decide] MoreFull,Token sent to 'True' exit.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_BeforeProcessing,[Assign] LoadFromS1,Assigning state variable 'Output@Stockpile1.FlowRegulator.Enabled' the value '1' .
21.1604808817566, ,[None],86., ,Entity 'UC.595' initiating transfer from '[FreeSpace] Model' into node 'CV_3304H'.
21.1604808817566,UC.595,CV_3304H,86.OnEntered,[Begin],Process 'OnEntered' initiated.
21.1604808817566,UC.595,CV_3304H,86.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.595' to location type 'OutboundLink' using flow regulator 'CV_3304H.FlowRegulator'.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_BeforeProcessing,[End],Process 'TrainLoadStation_BeforeProcessing' ended.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'TrainWagon.594' ending transfer into station 'TrainLoadStation.Processing'.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,28.OnExited,[Begin],Process 'OnExited' initiated.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,28.OnExited,[Fire] ExitedEvent,Firing event 'ContainerInput@TrainLoadStation.Exited'.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,28.OnExited,[End],Process 'OnExited' ended.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Find] FlowContainer,Searching for result that satisfies the condition 'Entity.Elements.ItemAtIndex(CurrentElementIndex).Is.Container'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Find] FlowContainer,Using index variable 'CurrentElementIndex' with index range from starting index '1' to ending index '1'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Find] FlowContainer,Result found that satisfied search condition.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Find] FlowContainer,Saving index found. Assigning index variable 'CurrentElementIndex' the value '1'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Find] FlowContainer,Token sent to 'Found' exit.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] FillTarget,Assigning state variable 'CurrentFlowContainer' the value 'TrainWagon.594.FlowContainer'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] FillTarget,Assigning state variable 'DesiredAddedVolume' the value 'Infinity' Cubic Meters.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] FillTarget,Assigning state variable 'DesiredAddedWeight' the value 'Infinity' Metric Tons.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Decide] IfCanFill,Token branching on condition '(CurrentFlowContainer.Contents.Volume < CurrentFlowContainer.CurrentVolumeCapacity) && (CurrentFlowContainer.Contents.Weight < CurrentFlowContainer.CurrentWeightCapacity) && (DesiredAddedVolume > 0.0 || DesiredAddedWeight > 0.0)'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Decide] IfCanFill,Token sent to 'True' exit.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Execute] FillingContainer_AddOnProcess,Executing process 'TrainLoadStation_FillingContainer'.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_FillingContainer,[Begin],Process 'TrainLoadStation_FillingContainer' initiated.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_FillingContainer,[Assign] TrainArrivalTime,Assigning state variable 'TrainWagon.594.Time_StartLoading' the value '21.1604808817566' Hours.
21.1604808817566,TrainWagon.594,Model,28.TrainLoadStation_FillingContainer,[End],Process 'TrainLoadStation_FillingContainer' ended.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] ToStartFilling,Assigning state variable 'FlowInput@TrainLoadStation.FlowRegulator.Enabled' the value '1' .
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] ToStartFilling,Assigning state variable 'TrainLoadStation.ReachedDesiredAddedVolume.CurrentThresholdValue' the value 'Infinity' Cubic Meters.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] ToStartFilling,Assigning state variable 'TrainLoadStation.ReachedDesiredAddedVolume.Enabled' the value '0' .
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] ToStartFilling,Assigning state variable 'TrainLoadStation.ReachedDesiredAddedWeight.CurrentThresholdValue' the value '24000' Metric Tons.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] ToStartFilling,Assigning state variable 'TrainLoadStation.ReachedDesiredAddedWeight.Enabled' the value '0' .
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Assign] ToStartFilling,Assigning state variable 'ResourceState' the value '0' .
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Wait] UntilFillTarget,Token waiting for event 'TrainWagon.594.FlowContainer.Full'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Wait] UntilFillTarget,Token waiting for event 'TrainLoadStation.ReachedDesiredAddedVolume.Event'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Wait] UntilFillTarget,Token waiting for event 'TrainLoadStation.ReachedDesiredAddedWeight.Event'.
21.1604808817566,TrainWagon.594,TrainLoadStation,57.OnEnteredProcessing,[Wait] UntilFillTarget,Token waiting at Wait step for '3' event(s). The wait is until any one of the events occurs.
21.1604808817566,TrainWagon.594,TimePath3,39.OnReachedEnd,[End],Process 'OnReachedEnd' ended.
21.1604808817566,TrainWagon.594,ContainerInput@TrainLoadStation,80.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
21.1604808817566,UC.595,CV_3304H,86.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.596' initiating transfer from '[FreeSpace] Model' into node 'CV_3304N'.
21.1604808817566,UC.596,CV_3304N,80.OnEntered,[Begin],Process 'OnEntered' initiated.
21.1604808817566,UC.596,CV_3304N,80.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.596' to location type 'OutboundLink' using flow regulator 'CV_3304N.FlowRegulator'.
21.1604808817566,UC.596,CV_3304N,80.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.597' initiating transfer from '[FreeSpace] Model' into node 'CV_3304T'.
21.1604808817566,UC.597,CV_3304T,39.OnEntered,[Begin],Process 'OnEntered' initiated.
21.1604808817566,UC.597,CV_3304T,39.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.597' to location type 'OutboundLink' using flow regulator 'CV_3304T.FlowRegulator'.
21.1604808817566,UC.597,CV_3304T,39.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.598' initiating transfer from '[FreeSpace] Model' into node 'CV_3306H'.
21.1604808817566,UC.598,CV_3306H,28.OnEntered,[Begin],Process 'OnEntered' initiated.
21.1604808817566,UC.598,CV_3306H,28.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.598' to location type 'OutboundLink' using flow regulator 'CV_3306H.FlowRegulator'.
21.1604808817566,UC.598,CV_3306H,28.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.599' initiating transfer from '[FreeSpace] Model' into node 'CV_3306T'.
21.1604808817566,UC.599,CV_3306T,85.OnEntered,[Begin],Process 'OnEntered' initiated.
21.1604808817566,UC.599,CV_3306T,85.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.599' to location type 'OutboundLink' using flow regulator 'CV_3306T.FlowRegulator'.
21.1604808817566,UC.599,CV_3306T,85.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.600' initiating transfer from '[FreeSpace] Model' into node 'Input@TrainLoadBin'.
21.1604808817566,UC.600,Input@TrainLoadBin,30.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
21.1604808817566,UC.600,Input@TrainLoadBin,30.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.600' initiating transfer from '[Node] Input@TrainLoadBin' into object 'TrainLoadBin'.
21.1604808817566,UC.600,Input@TrainLoadBin,30.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'UC.600' to location type 'Container' using flow regulator 'Input@TrainLoadBin.FlowRegulator'.
21.1604808817566,UC.600,Input@TrainLoadBin,30.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.601' initiating transfer from '[FreeSpace] Model' into container location 'TrainLoadBin.FlowContainer'.
21.1604808817566,UC.601,TrainLoadBin,26.OnEnteredFlowContainer,[Begin],Process 'OnEnteredFlowContainer' initiated.
21.1604808817566,UC.601,TrainLoadBin,26.OnEnteredFlowContainer,[Transfer] ToOutputNode,Entity 'UC.601' initiating transfer from '[Container] TrainLoadBin.FlowContainer' into node 'Output@TrainLoadBin'.
21.1604808817566,UC.601,Output@TrainLoadBin,38.OnEnteredFromAssociatedObject,[Begin],Process 'OnEnteredFromAssociatedObject' initiated.
21.1604808817566,UC.601,Output@TrainLoadBin,38.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.601' to location type 'OutboundLink' using flow regulator 'Output@TrainLoadBin.FlowRegulator'.
21.1604808817566,--,--,--,--,Firing event 'TrainLoadBin.WeightLevelRisingAboveLowMark.Event'.
21.1604808817566,--,--,--,--,Firing event 'TrainLoadBin.WeightLevelRisingAboveMidMark.Event'.
21.1604808817566,--,--,--,--,Firing event 'TrainLoadBin.WeightLevelRisingAboveHighMark.Event'.
21.1604808817566,UC.601,Output@TrainLoadBin,38.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'UC.602' initiating transfer from '[FreeSpace] Model' into node 'FlowInput@TrainLoadStation'.
21.1604808817566,UC.602,FlowInput@TrainLoadStation,84.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
21.1604808817566,UC.602,FlowInput@TrainLoadStation,84.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.602' initiating transfer from '[Node] FlowInput@TrainLoadStation' into object 'TrainLoadStation'.
21.1604808817566,UC.602,FlowInput@TrainLoadStation,84.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'UC.602' to location type 'Container' using flow regulator 'FlowInput@TrainLoadStation.FlowRegulator'.
21.1604808817566,UC.602,FlowInput@TrainLoadStation,84.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.603' initiating transfer from '[FreeSpace] Model' into container location 'TrainWagon.594.FlowContainer'.
21.1604808817566,--,--,--,--,Firing event 'TrainLoadStation.FillingRateChanged.Event'.
21.1604808817566,TrainLoadStation,TrainLoadStation,95.OnFillingRateChanged,[Begin],Process 'OnFillingRateChanged' initiated.
21.1604808817566,TrainLoadStation,TrainLoadStation,95.OnFillingRateChanged,[Assign] ResourceState,Assigning state variable 'ResourceState' the value '1' .
21.1604808817566,TrainLoadStation,TrainLoadStation,95.OnFillingRateChanged,[End],Process 'OnFillingRateChanged' ended.
22,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '28117.0726096576' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
22,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '21899.0277767028' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
22,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
22,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '35994.678723656' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
22,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '23' Hours.
22,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
22,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
22,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '23' Hours.
22.7976129434427,--,--,--,--,Firing event 'LAC_Feeder.WeightLevelFallingBelowMidMark.Event'.
22.7976129434427,LAC_Feeder,LAC_Feeder,95.OnFlowContainerLevelFallingBelowMidMark,[Begin],Process 'OnFlowContainerLevelFallingBelowMidMark' initiated.
22.7976129434427,LAC_Feeder,LAC_Feeder,95.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9001H.FlowRegulator.Enabled' the value '1' .
22.7976129434427,LAC.573,LCV_9001H,82.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.604' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
22.7976129434427,LAC.604,FlowNode4_1,60.OnEntered,[Begin],Process 'OnEntered' initiated.
22.7976129434427,LAC.604,FlowNode4_1,60.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.604' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
22.7976129434427,LAC_Feeder,LAC_Feeder,95.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9003H.FlowRegulator.Enabled' the value '1' .
22.7976129434427,LAC.389,LCV_9003H,76.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.605' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
22.7976129434427,LAC.605,FlowNode4_1,93.OnEntered,[Begin],Process 'OnEntered' initiated.
22.7976129434427,LAC.605,FlowNode4_1,93.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.605' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
22.7976129434427,LAC_Feeder,LAC_Feeder,95.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9002H.FlowRegulator.Enabled' the value '0' .
22.7976129434427,LAC_Feeder,LAC_Feeder,95.OnFlowContainerLevelFallingBelowMidMark,[End],Process 'OnFlowContainerLevelFallingBelowMidMark' ended.
22.7976129434427,--,--,--,--,Firing event 'LAC_Feeder.WeightLevelRisingAboveMidMark.Event'.
22.7976129434427,--,--,--,--,Object 'LAC.593' destroyed.
22.7976129434427, ,Input@LAC_ROMPAD,94.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
22.850782938551,LAC_Feeder,LAC_Feeder,94.OnFlowContainerFull,[Begin],Process 'OnFlowContainerFull' initiated.
22.850782938551,LAC_Feeder,LAC_Feeder,94.OnFlowContainerFull,[Fire] TankFullEvent,Firing event 'LAC_Feeder.TankFull'.
22.850782938551,LAC_Feeder,LAC_Feeder,94.OnFlowContainerFull,[Assign] OnTankFullAssignments,Assigning state variable 'LCV_9001H.FlowRegulator.Enabled' the value '0' .
22.850782938551,LAC_Feeder,LAC_Feeder,94.OnFlowContainerFull,[Assign] OnTankFullAssignments,Assigning state variable 'LCV_9003H.FlowRegulator.Enabled' the value '0' .
22.850782938551,LAC_Feeder,LAC_Feeder,94.OnFlowContainerFull,[Assign] OnTankFullAssignments,Assigning state variable 'LCV_9002H.FlowRegulator.Enabled' the value '1' .
22.850782938551,LAC.574,LCV_9002H,72.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.606' initiating transfer from '[FreeSpace] Model' into node 'Input@LAC_ROMPAD'.
22.850782938551,LAC.606,Input@LAC_ROMPAD,95.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
22.850782938551,LAC.606,Input@LAC_ROMPAD,95.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'LAC.606' initiating transfer from '[Node] Input@LAC_ROMPAD' into object 'LAC_ROMPAD'.
22.850782938551,LAC.606,Input@LAC_ROMPAD,95.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'LAC.606' to location type 'Container' using flow regulator 'Input@LAC_ROMPAD.FlowRegulator'.
22.850782938551,LAC_Feeder,LAC_Feeder,94.OnFlowContainerFull,[End],Process 'OnFlowContainerFull' ended.
22.850782938551,--,--,--,--,Object 'LAC.604' destroyed.
22.850782938551, ,FlowNode4_1,60.OnEntered,[End],Process 'OnEntered' ended.
22.850782938551,--,--,--,--,Object 'LAC.605' destroyed.
22.850782938551, ,FlowNode4_1,93.OnEntered,[End],Process 'OnEntered' ended.
23,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '22617.0726097158' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
23,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '25399.0277765747' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
23,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
23,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '38252.055586201' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
23,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '24' Hours.
23,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
23,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
23,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '24' Hours.
24,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '17117.072609774' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
24,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '28899.0277764467' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
24,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
24,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '40765.355586201' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
24,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '25' Hours.
24,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
24,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
24,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '25' Hours.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LW1GenServer.Processing.CurrentCapacity' the value '0' .
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Suspend] Processing,Suspending process 'LW1GenServer.OnEnteredProcessing'.
24.0002777777778,--,--,--,--,The number of suspensions applied to process 'LW1GenServer.OnEnteredProcessing' is now '1'.
24.0002777777778,LW1GenServer,LW1GenServer,93.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'LW1GenServer_OffShift'.
24.0002777777778,LW1GenServer,Model,60.LW1GenServer_OffShift,[Begin],Process 'LW1GenServer_OffShift' initiated.
